Id artist;name;name extended;type;Birth year;Death year;Birth city;Birth state;Birth country;Death city;Death state;Death country;Gender;Nationality (original);ID artworks
9000000000076266;Antcher (Isaac Ancer, dit);;artiste;1899;1992;Peresecina;;Royaume de Roumanie;;;;masculin;roumaine (avant 1948);140000000022822|140000000035171
9000000000085197;Christiane d' Anterroches (Christiane Sépulchre de Condé, dit);;artiste;1914;;;;;;;;féminin;française;200000000015399
9000000000068478;Horst Antes;;artiste;1936;;Heppenheim an der Bergstrasse;;Empire fédéral allemand;;;;masculin;allemande;140000000027871|250000000014107|150000000024946|310000000000492
9000000000078289;Matthew Antezzo;;artiste;1962;;;;;;;;masculin;américaine;400000000000615|400000000000616
200000000003030;Jean Anth;;artiste;;;;;;;;;masculin;;200000000012052
140000000007736;Armand Anthone;;artiste;1907;1941;Paris;;France;;;;masculin;française;140000000052852|140000000054340
9000000000067703;François-Marie Anthonioz;;artiste;1949;;Paris;;France;;;;masculin;française;150000000009923|290000000000617
230000000038182;Philippe Anthonioz;;artiste;1953;;;;;;;;masculin;française;230000000038183|230000000038185|230000000038187
140000000002532;Louis Anthonissen;;artiste;1849;1913;Santoliet;;Belgique;;;;masculin;belge;140000000039422|140000000039503|140000000077628
430000000000223;Congo;;artiste;;;;;;;;;non renseigné;;430000000001407
9000000000073467;William Anthony (William, Graham Anthony, dit);;artiste;1934;2003;Fort Monmouth;New Jersey;États-Unis;New York;New York;États-Unis;masculin;américaine;430000000001407|140000000024092|250000000017176|140000000094292
6660105;ANTHONY'S;;anonyme;;;;;;;;;;;190000000004144
9000000000065417;Willy Anthoons;;artiste;1911;1982;Malines;;Belgique;Paris;;France;masculin;belge;140000000030324|150000000031382|140000000016644|110000000138083
140000000003277;Alexandre Antigna;;artiste;1817;1878;Orléans;Loiret;France;;;;masculin;française;140000000038472
580000000000087;José Antignani;;artiste;1950;;Marseille;Bouches-du-Rhône;France;;;;masculin;française;580000000001630
9000000000068481;Antigore (Antigore Baglione, dit);;artiste;1902;;Asti;;Italie;;;;masculin;française (italienne à la naissance);140000000024322|140000000019675|140000000018692|140000000024208|140000000024790
9000000000082707;Vladimir Antihovitch;;artiste;1899;1971;Saint-Pétersbourg;Russie;Empire Russe;;;;masculin;russe (avant 1918);200000000012072|200000000014308
9000000000083001;Emmanuelle Antille;;artiste;1972;;Lausanne;;Suisse;;;;féminin;suisse;420000000000492|430000000010875|450000000063632|580000000016153
9000000000077448;Eleanor Antin;;artiste;1935;;New York;New York;États-Unis;;;;féminin;américaine;570000000000057|570000000000059|570000000000061|570000000000062|570000000000058|150000000046737|150000000060566|570000000000060|140000000082545|140000000082546|150000000060565|240000000003789|150000000061196|150000000060559|150000000061197|150000000060567|140000000083667
390000000014009;Xavier Antin;;artiste;1981;;Bourg-de-Péage;Drôme;France;;;;masculin;française;370000000027800|380000000034747|320000000028379|370000000025459|140000000998145|390000000014010|390000000014012|390000000014014|390000000014016|390000000014018|390000000014020|390000000014022|390000000014024|390000000014025|390000000014027|390000000014029|390000000014031|390000000014033|390000000014035|390000000014037|380000000025482|140000001230943|380000000025480|140000001297581
9000000000065701;Anto-Carte (Anto Carte, dit);;artiste;1886;1954;Mons;;Belgique;Bruxelles;;Belgique;masculin;belge;150000000023740
9000000000087648;ANTOINE + MANUEL;"Groupe constitué de :
Antoine Audiau, né en 1964 à Paris
Manuel Warosz, né en 1965 à Clermond-Ferrand";groupe;;;;;;;;;groupe;;140000000074502
6660197;ANTOINE BOURDELLE (ENTOURAGE DE);;anonyme;;;;;;;;;;;190000000011022|190000000011025|190000000010695|190000000010719|190000000010720|190000000011052|190000000011054|190000000011057|190000000010708|190000000010739|190000000011157|190000000011163|190000000011852|190000000010821|190000000011083|190000000010981|190000000011116|190000000010750|190000000011066
9000000000073301;Isabelle Antoine;;artiste;1956;;;;;;;;masculin;française;240000000008032
9000000000082708;Jean-Jacques Antoine;;artiste;1940;;Clichy;Ile-de-France;France;;;;masculin;française;200000000015376|200000000012100|200000000013684
9000000000073415;Jocelyne Antoine;;artiste;;;;;;;;;féminin;française;140000000026819
140000000009877;Pierre Antoine;;artiste;;;;;;;;;masculin;française;140000000084966
9000000000073468;Victor Charles Antoine;;artiste;1881;1959;Saint-Dié;Vosges;France;;;;masculin;française;140000000043464|140000000043537|140000000043608|140000000043691|140000000029405
9000000000075477;Antomaso;;artiste;;;;;;;;;non renseigné;;60000000002292
9000000000068383;Stephen Antonakos;;artiste;1926;2013;Agios Nikolaos;;Grèce;;;;masculin;américaine (grecque à la naissance);140000000019088|440000000032310|440000000032311|440000000032309|440000000032308|440000000032307|180000000094127|140000000080594
140000000007802;Louis Ferdinand Antoni;;artiste;1872;1940;Bastia;Haute-Corse;France;Alger;;Algérie;masculin;française;200000000020929|140000000088403|140000000108708|140000000108710|140000000108709|140000000060521|140000000055401|140000000059617|140000000060200|140000000060853|140000000061241|140000000061591|140000000062499|140000000061679|140000000062162|140000000058097
9000000000068384;Annapia Antonini;;artiste;1942;;Lugano;;Suisse;;;;féminin;française (suisse à la naissance);180000000004764|200000000014621|140000000015001|140000000023871|140000000015451|140000000015854|140000000024902|140000000018695
140000000007418;Raymond Antonini;;artiste;;;;;;;;;masculin;;140000000036649
9000000000068386;Antonio (Antonio Cardarelli, dit);;artiste;1930;;Spolète;;Italie;;;;masculin;italienne;140000000087516|140000000087517|140000000087522|140000000087523|140000000018367|140000000017014
9000000000068387;Pierre Antoniucci;;artiste;1943;;Paris;;France;;;;masculin;française;180000000004765|140000000019689|140000000018362|140000000014425|410000000000350|410000000000351|330000000000352|140000000089797|140000000089640|390000000000249|140000000067140|140000000067138|140000000067139|140000000067141|140000000067142|140000000067116|110000000122291
9000000000065418;Louis-Robert Antral;;artiste;1895;1939;Châlons-sur-Marne;Marne;France;Paris;;France;masculin;française;110000000001183|110000000001154|180000000001593|180000000001590|180000000004767|200000000012120|200000000012121|200000000012122|200000000018373|200000000018374|200000000012124|200000000017774|200000000017775|200000000012117|200000000013587|200000000016484|140000000046977|140000000052288|110000000001181|110000000001182|110000000001184|110000000001185|110000000001155|110000000001186|110000000001187|110000000001189|110000000001188|180000000001594|190000000064813|200000000013364|110000000001156|180000000000324|180000000001596|140000000048949|180000000001595|180000000000322|150000000008062|150000000016002|110000000001157|140000000053406|140000000054048|200000000012119|180000000001592|180000000004766|200000000012123|140000000053993|180000000001591|200000000012118|200000000015033|140000001149202|140000001209870|140000001209872|140000000054832|140000000055017|140000000055397|140000000020117
450000000000122;Leonor Antunes;;artiste;1972;;Lisbonne;;Portugal;;;;féminin;portugaise;380000000018369|450000000000827|180000000007793|40000000013996|350000000063339|490000000046586|320000000023572|420000000015830|40000000017847|390000000014118|140000000494948|150000001625351|150000001625353|390000000014144|40000000017059
9000000000076267;Henry d'Anty (Maurice Henry, dit);;artiste;1910;1998;Paris;;France;Montrouge;Hauts-de-Seine;France;masculin;française;200000000005947|200000000005948|200000000013654|200000000014354|200000000005949|200000000005950|200000000005951|200000000005952|200000000005953|200000000005954|200000000005955|200000000005956|200000000005957|200000000005958|200000000005959|200000000005960|200000000005961|200000000005962|200000000005963|200000000005964|200000000005965|140000000037571
150000000655439;Sergeï Anufriev;;artiste;1964;;Odessa;Ukraine;URSS;;;;masculin;ukrainienne (après 1992);150000001326166|150000000669825|150000000669829|150000000669827|150000000669831|150000000669823|150000000669821|150000000669836|150000000669834|150000000669809|150000000669813|150000000669805|150000000669819|150000000669807|150000000669815|150000000669817|150000000669811|150000000669933|150000000669895|150000000669892|150000000669931|150000000669838|150000000669912|150000000669898
9000000000083334;Ian Anüll;;artiste;1948;;Sempach;;Suisse;;;;masculin;suisse;140000000075879|300000000001977
6661074;ANYI, CÔTE D'IVOIRE, AFRIQUE;;anonyme;;;;;;;;;;;240000000004476
6661113;ANYI-SANWI, CÔTE D'IVOIRE, AFRIQUE;;anonyme;;;;;;;;;;;240000000007641
9000000000075906;Matsuteru Aoba;;artiste;1939;;Tokyo;;Japon;;;;masculin;japonaise;140000000089709
9000000000068388;Noriko Aoki;;artiste;1909;;Yamaguchi;;Japon;;;;féminin;japonaise;140000000017227
9000000000065419;Athanase Apartis;;artiste;1899;1972;Smyrne;;Turquie;Athènes;;Grèce;masculin;grecque;140000000047545|140000000050316|150000000028534
140000000007803;Auguste Apelle;;artiste;;;;;;;;;masculin;française;140000000047956|140000000020071
9000000000072027;Polly Apfelbaum;;artiste;1955;;Abington;Massachussetts;États-Unis;;;;féminin;américaine;140000000064158|430000000000915
9000000000086044;Sally Apfelbaum;;artiste;1954;;New York;New York;États-Unis;;;;féminin;américaine;200000000128014|200000000128016
9000000000065420;Guillaume Apollinaire (W. Apollinaris de Kostrowitzky, dit);;artiste;1880;1918;Rome;;Italie;Paris;;France;masculin;française;160000000022219|160000000022206|160000000217957|150000000005252|150000000013218|160000000001112|160000000022231|160000000022217|160000000022218|160000000217950|480000000000494
150000000976511;Alexander Apóstol;;artiste;1969;;Barquisimeto;;Venezuela;;;;masculin;vénézuélienne;150000000976516|150000000976514
140000000007804;Grégoire Apostoli;;artiste;1897;1930;Kronstadt;Russie;Fédération de Russie;;;;masculin;russe (avant 1918);140000000048695
9000000000068390;George Apostu;;artiste;1934;1986;Stanisesti;;Royaume de Roumanie;Paris;;France;masculin;roumaine (avant 1948);140000000030315|140000000019034|140000000014793|140000000014837
9000000000085887;Emile Appay;;artiste;1876;1935;Saint-Just;Eure;France;;;;masculin;française;200000000021648|200000000021649|140000000055901|140000000044204
9000000000073469;André Appel;;artiste;1920;;;;;;;;masculin;française;140000000023020|140000000036712
9000000000067668;Karel Appel;;artiste;1921;2006;Amsterdam;;Pays-Bas;Zurich;;Suisse;masculin;néerlandaise;200000000014506|200000000012146|140000000015557|150000001299460|150000001299462|180000000124308|180000000126211|150000000009055|150000001299466|150000001299468|180000000149062|150000001299470|150000001299472|150000001299474|150000001299476|180000000126202|180000000149059|180000000149060|150000000059001|150000001299478|150000001299480|150000001299482|150000001299484|180000000124257|180000000124255|150000000017023|180000000126214|180000000149061|240000000002145|180000000126208|180000000126205|150000001299464|180000000149065|180000000149063|180000000124251|140000000030340|120000000000049|150000000021028|150000000013060|150000000005084|150000000025005|150000000017013|150000000009041|150000000020806|150000000012845|150000000004870|180000000149058|60000000011529|60000000011528|110000000121047|150000000068357|140000000018172|450000000000284|120000000000048|180000000124264|180000000149064|180000000126216|140000000098141|180000000124261|180000000124311|150000001299486
9000000000067803;Dieter Appelt;;artiste;1935;;Niemegk;;Empire fédéral allemand;;;;masculin;allemande;330000000000498|140000000063347|140000000065143|250000000016080|250000000016099|250000000016100|250000000016101|250000000016102|250000000016103|420000000000622|420000000000623|420000000000624|420000000000625|420000000000626|420000000000627|410000000000428|150000000062898|150000000067688|150000000065771|150000000063863|150000000068661|150000000066727|150000000006422|150000000026324|150000000014144|150000000030073|150000000044060|140000000065141|140000000065142|150000000044057|380000000000571|350000000112950|350000000113667|350000000113669|350000000113671|350000000113673|350000000113675|350000000113677|350000000113679|150000000010130|150000000038412|150000000044058|360000000000312|360000000000313|330000000000532|140000000065144|140000000065901|350000000000376|420000000000256|350000000000377|140000000089281|140000000089282|140000000089283|140000000089284|140000000089285|140000000089286|140000000089287|140000000089288|330000000000497|150000000022117|520000000000024|140000000065140|450000000000383|150000000044059|350000000112237|150000000687785
9000000000086210;Siegrun Appelt;;artiste;1965;;Bludenz;;Autriche;;;;masculin;autrichienne;140000000108627|140000000108555
9000000000071711;Appers;;artiste;;;;;;;;;non renseigné;;460000000000789|460000000000790
140000000002860;Eugène Appert;;artiste;1814;1867;Angers;Maine-et-Loire;France;Cannes;Alpes-Maritimes;France;masculin;française;140000000031560|140000000072550|140000000073367|140000000073368|140000000078339|140000000073141|140000000078841|140000000073140|140000000074747|140000000707768|140000000068372|140000000038510
9000000000083014;Eugène Appert;;artiste;1830;1904;;;;;;;masculin;;250000000006046
9000000000084199;Béatrice Appia;;artiste;1899;1998;Genève;;Suisse;Versailles;Ile-de-France;France;féminin;suisse;200000000003693
140000000008685;Béatrice Appia-Dabit;;artiste;;;;;;;;;féminin;française depuis 1941 (suisse à la naissance);140000000036966|140000000582013
110000000000219;Adolphe Appian (Jacques-Barthélémy Appian, dit);;artiste;1819;1898;Lyon;Rhône;France;Lyon;Rhône;France;masculin;française;140000000068453|140000000036571|140000000084557|140000000084569|140000000068443|140000000044680
140000000010038;APPLE;Le 1er avril 1976, Steve Jobs et Steve Wozniak fondent Apple Computer, Inc. qui deviendra Apple Inc. en 2007;groupe;;;;;;;;;groupe;;140000000086006|140000000086010|140000000082730|140000000086015|140000000078672|140000000106790|140000000081000|140000000078925|140000000078681|140000000078680|140000000078676|140000000078924|140000000079654
9000000000078852;Beth B (Beth Berolzhelmer, dit);;artiste;;;;;;;;;féminin;américaine;150000000034287
9000000000077994;Ida Applebroog;;artiste;;;;;;;;;féminin;américaine;150000000034287
330000000016695;Jean-Marie Appriou;;artiste;1986;;Brest;Finistère;France;;;;masculin;française;570000000000997|390000000023079
9000000000068392;Marie-Cécile Aptel;;artiste;1958;;Paris;;France;;;;féminin;française;380000000001076|380000000006012|380000000000460|200000000012184|380000000001061
530000000000078;Charles Joseph Apy-Vives;;artiste;1874;1937;;;;;;;masculin;française;530000000001466
9000000000072028;Ron Arad;;artiste;1951;;Tel Aviv;;Israël;;;;masculin;israélienne et britannique;140000000064088|150000000031823|150000000033226|140000000066180|140000000078926|150000000032388|150000000032491|150000000032379|140000000073501|140000000073500|140000000089954|140000000105808|140000000105809|140000000066906|150000000036122|150000000036193|150000000037708|150000000057874|150000000057875|150000000057876|140000000074435|150000000060923|140000000066925|140000000066926|140000000068038|140000000068039|140000000068040|150000000057877|140000000068178|240000000006274|240000000018286|240000000018450|150000000036192|150000000037878|150000000037707|140000000105524|140000000105525|140000000105184|150000000038950|150000000040068|150000000040070|150000000060903|140000000097316|140000000105283|140000000105284|140000000105285|150000000076581|150000000076582|150000000076586|150000000076553|150000000038934|150000000038703|150000000038704|150000000038951|150000000060907|150000000060931|150000000060932|140000000074444|140000000075798|140000000113121|140000000113122|140000000113123|140000000078046|150000000038952|150000000038935|150000000041256|150000000060908|150000000060915|140000000076562|140000000086024|140000000087101|150000000060904|150000000060905|150000000060906|140000000114232|140000000113120|140000000114233|150000000060909|150000000060916|150000000060929|140000000086025|140000000086026|150000000046240|150000000060910|150000000060912|140000000086027|140000000493025|240000000015054|150000000060911|150000000060913|150000000060914|150000000060917|150000000060930|150000000060919|150000000060920|150000000060921|150000000060922|150000000060918
150000001136449;Rasheed Araeen;;artiste;1935;;Karachi;;Pakistan;;;;masculin;britannique (pakistanaise à la naissance);150000001136450
140000000007806;Arael (Georges Lagache, dit);;artiste;;;;;;;;;masculin;française;140000000051435
9000000000068394;Abdol-Hossein Araghi;;artiste;1950;;Khurramshahr;;Iran;;;;masculin;française;140000000019019
140000000003922;Alfred Arago;;artiste;1816;1892;Paris;;France;Paris;;France;masculin;française;140000000071145|140000000081271
160000000000259;Louis Aragon;;artiste;1897;1982;Neuilly-sur-Seine;;Seine;Paris;;France;masculin;française;150000000082066|160000000022195
160000000000264;Benjamin Péret;;artiste;;;;;;;;;masculin;française;160000000022195
9000000000066634;Man Ray (Emmanuel Radnitzky, dit);;artiste;;;;;;;;;masculin;française (américaine à la naissance);160000000022195
9000000000068395;Dominique Araguas;;artiste;1952;;Bordeaux;Gironde;France;;;;féminin;française;320000000000355
9000000000065421;Shusaku Arakawa;;artiste;1936;2010;Nagoya;;Japon;New York;New York;États-Unis;masculin;américaine (japonaise à la naissance);150000000025844|140000000447334|140000000447340|250000000014109|140000000447156|140000000447343|140000000064095|140000000089079
9000000000068396;Silva Arakelyan (Silva Mujdever, dit);;artiste;1937;;Istanbul;;Turquie;;;;féminin;turque;140000000018464
240000000000332;Minol Araki;;artiste;1928;2010;Dairen;;République de Chine;Tokyo;;Japon;masculin;japonaise;240000000006801|240000000012083|240000000237103
9000000000080446;Nobuyoshi Araki;;artiste;1940;;Tokyo;;Japon;;;;masculin;japonaise;140000000072135|140000000072132|140000000072133|140000000072134|140000000072131|150000000035439|150000000035440|150000000035441|140000000067888|140000000067887|150000000046342|150000000046343|150000000046344|150000000046345
9000000000068402;Takako Araki;;artiste;1921;2004;Nishinomiya;;Japon;;;;féminin;japonaise;140000000017947|410000000000300
9000000000071622;Tetsuo Araki;;artiste;1937;1984;Tokyo;;Japon;Tokyo;;Japon;masculin;japonaise;250000000008510|140000000015245|140000000015246|140000000023543|280000000004411
9000000000076268;Aram (Michaël Gottlieb, dit);;artiste;1908;1998;Storozhinets;Ukraine;Empire Russe;Paris;;France;masculin;russe (avant 1918);200000000015603|140000000025475
150000000391131;Alban Aram;;artiste;1883;1961;Constantinople;;Turquie;Le Caire;;Egypte;masculin;turque;150000000391153|150000000385113|150000000385116|150000000389289
9000000000081494;Alexis Arapoff;;artiste;1904;1948;Saint-Pétersbourg;Russie;Empire Russe;Ashburnham;Massachussetts;États-Unis;masculin;américaine (russe (avant 1918) à la naissance);250000000007716|250000000007369|250000000014985
9000000000072729;Hubert Aratym;;artiste;1936;;;;;;;;masculin;;200000000016019|180000000001692|200000000012207
420000000016678;Martha Araújo;;artiste;1943;;;;;;;;féminin;brésilienne;420000000016681|420000000016684|420000000016686|420000000016688
9000000000085774;Vasco Araujo;;artiste;1975;;;;;;;;masculin;portugaise;350000000001611|150000000045802|150000000045803
9000000000081282;Avni Arbas;;artiste;1919;;Istanbul;;Turquie;;;;masculin;turque;10000000000784
140000000004873;Eugène Arbeit;;artiste;1825;1900;Wegscheid;Haut-Rhin;France;;;;masculin;française;140000000075790|140000000079673
9000000000076269;Mathilde Arbey;;artiste;1890;1966;Paris;;France;;;;masculin;française;140000000057438|140000000047961|140000000022245
150000000000630;Danielle Arbid;;artiste;1970;;Beyrouth;;Liban;;;;féminin;libanaise;150000000058241|30000000007318
9000000000065809;Robert Couturier;;artiste;;;;;;;;;masculin;française;150000001654128|150000001654130
9000000000071621;André Arbus;;artiste;1903;1969;Toulouse;Haute-Garonne;France;Paris;;France;masculin;française;150000001654128|150000001654130|140000000031048|140000000031132|140000000031133|140000000031134|140000000031135|140000000031136|140000000031143|140000000031144|140000000031145|140000000031146|140000000031147|140000000031153|140000000031154|140000000031159|140000000031209|140000000031216|140000000031220|140000000031221|140000000029120|140000000029526|140000000029972|140000000016490|140000000054572|180000000006337|180000000008618|180000000008619|180000000008620|180000000008621|180000000006336|140000000030626|140000000997223|140000000997177|140000000998551|140000000998852|140000000998908|140000000998949|140000000029470|180000000002747|140000000029973|140000000030035|140000000030044
9000000000067482;Diane Arbus (Diane Nemerov, dit);;artiste;1923;1971;New York;New York;États-Unis;New York;New York;États-Unis;féminin;américaine;320000000000298|150000000020625|150000000012666|150000000004701|150000000024603|150000000016606|150000000008648|150000000028574|150000000020618|150000000012659|150000000024397|150000000016394|150000000008434|150000000012028|150000000028356|150000000020406|150000000004479|150000000024391|150000000016387|150000000008429|150000000012249|150000000004281|150000000024195|150000000016178|150000000008234|150000000028153|150000000020203|150000000012246|150000000004276|150000000015972|150000000008030|150000000027937|150000000019990|150000000012456|150000000020207|150000000007798|320000000000268|150000000004072|150000000023984|150000000015967|150000000008026|150000000027931|150000000011795|150000000003850|150000000023766|150000000015748|150000000027707|150000000019754|150000000011792|150000000003846|150000000023759
9000000000075945;Arcabas (Jean-Marie Pirot, dit);;artiste;1926;;Trémery;Grand-Est;France;;;;masculin;française;60000000003034
460000000000106;ARCAGRUP;"Groupe fondé en 1986/2000 constitué de :
Carlos Levinton
Florencia Breyter
Liliana Amielli
Susana Caruso
Daniela Ipar
Dante Munoz
Silvia Rossi";groupe;;;;;;;;;groupe;;460000000001750
140000000007575;Jean Arcambot;;artiste;;;;;;;;;masculin;;140000000027540
9000000000072728;Pierre Arcambot;;artiste;1914;1992;Braux;Alpes-de-Haute Provence;France;;;;masculin;française;180000000000769
250000000000727;Arcan;;artiste;;;;;;;;;non renseigné;;250000000013989
9000000000085818;Cory Arcangel;;artiste;1978;;Buffalo;New York;États-Unis;;;;masculin;américaine;450000000000768|390000000014137
9000000000084247;Wilfredo Arcay;;artiste;1925;;La Havane;;Cuba;;;;masculin;cubaine;250000000013727
150000001256867;Edgar Arceneaux;;artiste;1972;;Los Angeles;Californie;États-Unis;;;;masculin;américaine;150000001256868
140000000003088;P. J. Archainbaud;;artiste;;;;;;;;;masculin;française;140000000041331
140000000007807;Archambault;;artiste;;;;;;;;;non renseigné;;140000000051131
140000000003397;Adrien Archenault;;artiste;1825;;Paris;;France;;;;masculin;française;140000000068391|140000000068413|140000000068373|140000000068451
9000000000087540;ARCHIGRAM;"liste des membres :
Peter Cook (Royaume-Uni, 1936 - )
Warren Chalk (Londres (Royaume-Uni), 1927 - Londres (Royaume-Uni), 1987)
Dennis Crompton (Blackpool (Royaume-Uni), 1935 - )
David Greene (Nottingham (Royaume-Uni), 1937 - )
Ron Herron (Londres (Royaume-Uni), 1930 - Londres (Royaume-Uni), 1994)
Mike Webb (1937 - )";groupe;;;;;;;;;groupe;;150000000032011|150000000032012|150000000032015|150000000032016|150000000069324|150000000069323|150000000032013|150000000032014|150000000032053|150000000069326|150000000069325|150000000032017
9000000000065422;Alexandre Archipenko;;artiste;1887;1964;Kiev;Ukraine;Empire Russe;New York;New York;États-Unis;masculin;américaine (russe (avant 1918) à la naissance);150000000018941|150000000023183|250000000001517|150000000023188|150000000015175|180000000002861|150000000007223|150000000027137|150000000015164|150000000026894|150000000064031|150000000019176|150000000010958
9000000000087549;ARCHITECTURE-STUDIO;"liste des membres :
Martin Robain (Paris (France), 1943 - )
Jean-François Bonne (?, ? - )
Roto Tisnado (?, ? - )
René-Henri Arnaud (?, ? - )
Alain Bretagnole (?, ? - )";groupe;;;;;;;;;groupe;;150000000070445|150000000075826|150000000075827|150000000075828|150000000075829
9000000000087477;ARCHIZOOM;"liste des membres :
Andrea Branzi (Florence (Italie), 1938 - )
Gilberto Corretti (1941 - )
Paolo Deganello (Este (Italie), 1940 - )
Massimo Morozzi (Florence (Italie), 1941 - ?, 2014)
Dario Bartolini (1943 - )
Lucia Bartolini (1944 - )";groupe;;;;;;;;;groupe;;150000000043223|150000000035803|430000000000454|140000000017744
140000000007808;Albert Ardail;;artiste;1865;1914;;;;;;;masculin;française;140000000041208|140000000062023|140000000062308|140000001119564|140000001084697
9000000000068439;Ardalan (Ardalan Ahrabi, dit);;artiste;1950;;;;;;;;masculin;iranienne;140000000014292
140000000007430;Ardellier;;artiste;;;;;;;;;masculin;française;140000000028678
9000000000065423;Carmelo Arden Quin;;artiste;1913;2010;Rivera;;Uruguay;Paris;Ile-de-France;France;masculin;uruguayenne;60000000003918|140000000065005|110000000001129|150000000007832|60000000002214|60000000006726|60000000002208|140000000064904|240000000001680|240000000001705|240000000007176|120000000000050|110000000112120|140000000065829|140000000066674
9000000000066803;Aurelie Nemours;;artiste;;;;;;;;;féminin;française;140000000066674
9000000000068641;Bolivar (Bolivar Gaudin, dit);;artiste;;;;;;;;;masculin;française (uruguayenne à la naissance);140000000066674
9000000000069238;Horacio García Rossi;;artiste;;;;;;;;;masculin;française (argentine à la naissance);140000000066674
9000000000070981;Gregorio Vardanega;;artiste;;;;;;;;;masculin;italienne;140000000066674
9000000000066540;Jean Leppien;;artiste;;;;;;;;;masculin;française (allemande (avant 1949) à la naissance);140000000066674
9000000000077976;Juan Nicolás Melé;;artiste;;;;;;;;;masculin;argentine;140000000066674
9000000000071176;Albert Chubac;;artiste;;;;;;;;;masculin;suisse;140000000066674
9000000000076247;Yves Laloy;;artiste;;;;;;;;;masculin;française;140000000066674
9000000000077967;Salvador Presta;;artiste;;;;;;;;;masculin;italienne;140000000066674
9000000000073043;Roy Arden;;artiste;1957;;Vancouver;;Canada;;;;masculin;canadienne;490000000000098|140000000064589|490000000000099|150000000043951|140000000074103|140000000075334
140000000003657;Eugène Ardiot;;artiste;;;;;;;;;masculin;;140000000042021|140000000042147|140000000042279|140000000042428|140000000044157|140000000062771|140000000062772|140000000062389
9000000000076271;Yolande Ardissone;;artiste;1927;;Bueil;Eure;France;;;;féminin;française;200000000016155|200000000016468|200000000015577|200000000013998|200000000014340|140000000037740|140000000037835|140000000038330
9000000000073326;Georges Arditi;;artiste;1914;2012;Marseille;Bouches-du-Rhône;France;;;;masculin;française;200000000013568|200000000012246|200000000013529|200000000012247|200000000012248|140000000025713|140000000026517|140000000033257|140000000033684|140000000034299|140000000035609|140000000035993|140000000037830|140000000025936|140000000024978|200000000012249
9000000000073470;Mordecaï Ardon;;artiste;1896;1992;Tuchow;;Pologne;Jérusalem;;Israël;masculin;israélienne;200000000012264|200000000012265|200000000012266|200000000012267|200000000012268|200000000012269|200000000012270|200000000012271|200000000012272|200000000012273|140000000024169|140000000026040
9000000000072727;Maurice Ardouin;;artiste;1932;1999;Tarare;Rhône;France;;;;masculin;française;180000000001693|180000000001694
9000000000085674;Are you meaning Company (Ayumi Minemura, dit);;artiste;1976;;Nagoya;;Japon;;;;féminin;japonaise;460000000001724
9000000000068404;Dominique Arel (Dominique Morvan, dit);;artiste;1947;;Vannes;Morbihan;France;;;;masculin;française;110000000007959|110000000007960|110000000007961|110000000007962|110000000007963|110000000007964|110000000007965|110000000007966|110000000007967|110000000007968|110000000007969|110000000007970|110000000007971|110000000007972|110000000007973|110000000007974|110000000007975|110000000007976|110000000007977|110000000007978|110000000007979|110000000007980|110000000007981|110000000007982|110000000007983|110000000007984|110000000007985|110000000007986|110000000007987|110000000001190|490000000000100|330000000000344|110000000126564|140000000064157|140000000091162
360000000009430;Francesco Arena;;artiste;1978;;Torre Santa Susanna;;Italie;;;;masculin;italienne;360000000009431
9000000000083552;Jean Arene;;artiste;1929;;;;;;;;masculin;française;530000000001295|530000000001293|530000000001294
9000000000081149;Egmont Arens;;artiste;1888;1966; 1888 - Huntington;New York;États-Unis;;;;masculin;américaine;150000000037803|150000000037802
140000000003089;Adèle Arente;;artiste;;;;;;;;;féminin;;140000000039415|140000000039526|140000000068439|140000000073898|140000000074900|140000000079043|140000000084385|140000000718245|140000001726707|140000000068414|140000000073092|140000000651840|140000000039452
140000000003091;Ares;;artiste;;;;;;;;;non renseigné;;140000000039527
140000000005321;Petrus Aressy;;artiste;;;;;;;;;masculin;française;140000000107572
9000000000068405;Carlos Aresti;;artiste;1944;;Talca;;Chili;;;;masculin;chilienne;140000000018642
9000000000068389;Arezki-Aoun (Arezki Aoun, dit);;artiste;1955;;Ittourar;;Algérie;;;;masculin;algérienne;140000000064225|140000000064118|140000000066436|140000000083852
140000000003090;André Arfvidson;;artiste;1870;1935;Boulogne-sur-Seine;;Seine;Paris;;France;masculin;française;140000000042958|140000000967074|140000000967080|140000000967087|140000001029209|140000001029217|140000001029231
50000000000063;Claude Argeliez;;artiste;;;;;;;;;masculin;;50000000001143
9000000000076715;Eugène d' Argence;;artiste;1853;1914;Villeneuve-Saint-Germain;Aisne;France;Issy-les-Moulineaux;Hauts-de-Seine;France;masculin;française;110000000001191|200000000021976|200000000021977|140000000059004|140000000062547|140000000045566|110000000001158
9000000000071425;Guy Argence;;artiste;1946;;;;;;;;masculin;française;240000000001577
9000000000068406;Arghira (Alexandru Calinescu, dit);;artiste;1935;;Bucarest;;Royaume de Roumanie;;;;masculin;roumaine (avant 1948);140000000014789
30000000009999;Gilles Paté;;artiste;;;;;;;;;masculin;française;30000000010001
30000000010000;Stéphane Argillet;;artiste;;;;;;;;;masculin;française;30000000010001
30000000007337;Ivan Argote;;artiste;1983;;Bogota;;Colombie;;;;masculin;colombienne;140000000891563|140000000891547|30000000007338|200000000277026|200000000290499|200000000290503|200000000290507|200000000290511|200000000290515|200000000287969
